zip,type,primary_city,state,country,latitude,longitude
1813,UNIQUE,Woburn,MA,US,42.48,-71.15
1815,UNIQUE,Woburn,MA,US,42.48,-71.15
1821,STANDARD,Billerica,MA,US,42.55,-71.26
1822,PO BOX,Billerica,MA,US,42.55,-71.26
1824,STANDARD,Chelmsford,MA,US,42.59,-71.36
1826,STANDARD,Dracut,MA,US,42.68,-71.3
1827,STANDARD,Dunstable,MA,US,42.66,-71.48
1830,STANDARD,Haverhill,MA,US,42.78,-71.08
1831,PO BOX,Haverhill,MA,US,42.78,-71.08
1832,STANDARD,Haverhill,MA,US,42.79,-71.13
1833,STANDARD,Georgetown,MA,US,42.73,-70.98
1834,STANDARD,Groveland,MA,US,42.75,-71.03
1835,STANDARD,Haverhill,MA,US,42.75,-71.09
1840,STANDARD,Lawrence,MA,US,42.71,-71.16
1841,STANDARD,Lawrence,MA,US,42.71,-71.16
1842,PO BOX,Lawrence,MA,US,42.7,-71.16
1843,STANDARD,Lawrence,MA,US,42.7,-71.16
1844,STANDARD,Methuen,MA,US,42.74,-71.18
1845,STANDARD,North Andover,MA,US,42.7,-71.11
1850,STANDARD,Lowell,MA,US,42.66,-71.3
1851,STANDARD,Lowell,MA,US,42.63,-71.32
1852,STANDARD,Lowell,MA,US,42.63,-71.3
1853,PO BOX,Lowell,MA,US,42.63,-71.32
1854,STANDARD,Lowell,MA,US,42.65,-71.35
1860,STANDARD,Merrimac,MA,US,42.83,-71
1862,STANDARD,North Billerica,MA,US,42.58,-71.3
1863,STANDARD,North Chelmsford,MA,US,42.63,-71.39
1864,STANDARD,North Reading,MA,US,42.58,-71.08
1865,PO BOX,Nutting Lake,MA,US,42.54,-71.25
1866,PO BOX,Pinehurst,MA,US,42.53,-71.23
1867,STANDARD,Reading,MA,US,42.53,-71.1
1876,STANDARD,Tewksbury,MA,US,42.61,-71.23
1879,STANDARD,Tyngsboro,MA,US,42.68,-71.41
1880,STANDARD,Wakefield,MA,US,42.5,-71.06
1885,PO BOX,West Boxford,MA,US,42.67,-71.03
1886,STANDARD,Westford,MA,US,42.58,-71.43
1887,STANDARD,Wilmington,MA,US,42.55,-71.16
1888,PO BOX,Woburn,MA,US,42.48,-71.15
1889,UNIQUE,North Reading,MA,US,42.56,-71.06
1890,STANDARD,Winchester,MA,US,42.45,-71.14
1899,UNIQUE,Andover,MA,US,42.65,-71.14
1901,STANDARD,Lynn,MA,US,42.46,-70.95
1902,STANDARD,Lynn,MA,US,42.47,-70.94
1903,PO BOX,Lynn,MA,US,42.47,-70.96
1904,STANDARD,Lynn,MA,US,42.47,-70.96
1905,STANDARD,Lynn,MA,US,42.47,-70.98
1906,STANDARD,Saugus,MA,US,42.46,-71.01
1907,STANDARD,Swampscott,MA,US,42.47,-70.91
1908,STANDARD,Nahant,MA,US,42.43,-70.93
1910,UNIQUE,Lynn,MA,US,42.47,-70.96
1913,STANDARD,Amesbury,MA,US,42.85,-70.92
1915,STANDARD,Beverly,MA,US,42.57,-70.87
1921,STANDARD,Boxford,MA,US,42.67,-70.98
1922,STANDARD,Byfield,MA,US,42.75,-70.93
1923,STANDARD,Danvers,MA,US,42.57,-70.95
1929,STANDARD,Essex,MA,US,42.63,-70.77
1930,STANDARD,Gloucester,MA,US,42.62,-70.66
1931,PO BOX,Gloucester,MA,US,42.62,-70.66
1936,PO BOX,Hamilton,MA,US,42.61,-70.86
1937,PO BOX,Hathorne,MA,US,42.59,-70.98
1938,STANDARD,Ipswich,MA,US,42.67,-70.83
1940,STANDARD,Lynnfield,MA,US,42.53,-71.04
1944,STANDARD,Manchester,MA,US,42.56,-70.76
1945,STANDARD,Marblehead,MA,US,42.5,-70.85
1949,STANDARD,Middleton,MA,US,42.6,-71.01
1950,STANDARD,Newburyport,MA,US,42.81,-70.88
1951,STANDARD,Newbury,MA,US,42.77,-70.85
1952,STANDARD,Salisbury,MA,US,42.83,-70.84
1960,STANDARD,Peabody,MA,US,42.53,-70.97
1961,PO BOX,Peabody,MA,US,42.53,-70.97
1965,PO BOX,Prides Crossing,MA,US,42.56,-70.86
1966,STANDARD,Rockport,MA,US,42.64,-70.61
1969,STANDARD,Rowley,MA,US,42.72,-70.89
1970,STANDARD,Salem,MA,US,42.51,-70.9
1971,PO BOX,Salem,MA,US,42.51,-70.89
1982,STANDARD,South Hamilton,MA,US,42.62,-70.86
1983,STANDARD,Topsfield,MA,US,42.63,-70.95
1984,STANDARD,Wenham,MA,US,42.6,-70.88
1985,STANDARD,West Newbury,MA,US,42.8,-71
2018,PO BOX,Accord,MA,US,42.17,-70.88
2019,STANDARD,Bellingham,MA,US,42.09,-71.47
2020,PO BOX,Brant Rock,MA,US,42.08,-70.64
2021,STANDARD,Canton,MA,US,42.15,-71.13
2025,STANDARD,Cohasset,MA,US,42.23,-70.8
2026,STANDARD,Dedham,MA,US,42.24,-71.17
2027,PO BOX,Dedham,MA,US,42.24,-71.17
2030,STANDARD,Dover,MA,US,42.24,-71.27
2031,STANDARD,East Mansfield,MA,US,42.02,-71.17
2032,STANDARD,East Walpole,MA,US,42.15,-71.21
2035,STANDARD,Foxboro,MA,US,42.06,-71.24
2038,STANDARD,Franklin,MA,US,42.08,-71.38
2040,PO BOX,Greenbush,MA,US,42.19,-70.76
2041,PO BOX,Green Harbor,MA,US,42.1,-70.71
2043,STANDARD,Hingham,MA,US,42.23,-70.88
2044,UNIQUE,Hingham,MA,US,42.23,-70.88
2045,STANDARD,Hull,MA,US,42.3,-70.9
2047,PO BOX,Humarock,MA,US,42.13,-70.69
2048,STANDARD,Mansfield,MA,US,42.02,-71.21
2050,STANDARD,Marshfield,MA,US,42.09,-70.7
2051,PO BOX,Marshfield Hills,MA,US,42.15,-70.73
2052,STANDARD,Medfield,MA,US,42.18,-71.3
2053,STANDARD,Medway,MA,US,42.16,-71.43
2054,STANDARD,Millis,MA,US,42.16,-71.35
2055,PO BOX,Minot,MA,US,42.19,-70.76
2056,STANDARD,Norfolk,MA,US,42.11,-71.31
2059,PO BOX,North Marshfield,MA,US,42.1,-70.71
2060,PO BOX,North Scituate,MA,US,42.21,-70.76
2061,STANDARD,Norwell,MA,US,42.16,-70.78
2062,STANDARD,Norwood,MA,US,42.18,-71.19
2065,PO BOX,Ocean Bluff,MA,US,42.1,-70.71
2066,STANDARD,Scituate,MA,US,42.18,-70.73
2067,STANDARD,Sharon,MA,US,42.11,-71.18
2070,PO BOX,Sheldonville,MA,US,42.05,-71.35
2071,STANDARD,South Walpole,MA,US,42.1,-71.27
2072,STANDARD,Stoughton,MA,US,42.11,-71.1
2081,STANDARD,Walpole,MA,US,42.13,-71.24
2090,STANDARD,Westwood,MA,US,42.21,-71.21
2093,STANDARD,Wrentham,MA,US,42.06,-71.33
2108,STANDARD,Boston,MA,US,42.36,-71.06
2109,STANDARD,Boston,MA,US,42.37,-71.05
2110,STANDARD,Boston,MA,US,42.36,-71.05
2111,STANDARD,Boston,MA,US,42.35,-71.06
2112,PO BOX,Boston,MA,US,42.35,-71.06
2113,STANDARD,Boston,MA,US,42.37,-71.06
2114,STANDARD,Boston,MA,US,42.36,-71.07
2115,STANDARD,Boston,MA,US,42.34,-71.1
2116,STANDARD,Boston,MA,US,42.35,-71.08
2117,PO BOX,Boston,MA,US,42.35,-71.06
2118,STANDARD,Boston,MA,US,42.34,-71.07
2119,STANDARD,Roxbury,MA,US,42.32,-71.09
2120,STANDARD,Roxbury Crossing,MA,US,42.33,-71.1
2121,STANDARD,Dorchester,MA,US,42.31,-71.09
2122,STANDARD,Dorchester,MA,US,42.29,-71.04
2123,PO BOX,Boston,MA,US,42.35,-71.06
2124,STANDARD,Dorchester Center,MA,US,42.29,-71.07
2125,STANDARD,Dorchester,MA,US,42.32,-71.06
2126,STANDARD,Mattapan,MA,US,42.27,-71.1
2127,STANDARD,Boston,MA,US,42.33,-71.04
2128,STANDARD,Boston,MA,US,42.36,-71.01
2129,STANDARD,Charlestown,MA,US,42.38,-71.06
2130,STANDARD,Jamaica Plain,MA,US,42.3,-71.11
2131,STANDARD,Roslindale,MA,US,42.28,-71.13
2132,STANDARD,West Roxbury,MA,US,42.28,-71.16
2133,STANDARD,Boston,MA,US,42.35,-71.06
2134,STANDARD,Allston,MA,US,42.35,-71.13
2135,STANDARD,Brighton,MA,US,42.35,-71.15
2136,STANDARD,Hyde Park,MA,US,42.26,-71.13
2137,PO BOX,Readville,MA,US,42.25,-71.12
2138,STANDARD,Cambridge,MA,US,42.38,-71.14
2139,STANDARD,Cambridge,MA,US,42.37,-71.11
2140,STANDARD,Cambridge,MA,US,42.39,-71.13
2141,STANDARD,Cambridge,MA,US,42.37,-71.08
2142,STANDARD,Cambridge,MA,US,42.36,-71.08
2143,STANDARD,Somerville,MA,US,42.38,-71.1
2144,STANDARD,Somerville,MA,US,42.4,-71.12
2145,STANDARD,Somerville,MA,US,42.39,-71.1
2148,STANDARD,Malden,MA,US,42.43,-71.05
2149,STANDARD,Everett,MA,US,42.4,-71.05
2150,STANDARD,Chelsea,MA,US,42.39,-71.03
2151,STANDARD,Revere,MA,US,42.41,-70.99
2152,STANDARD,Winthrop,MA,US,42.37,-70.98
2153,PO BOX,Medford,MA,US,42.42,-71.1
2155,STANDARD,Medford,MA,US,42.42,-71.1
2156,PO BOX,West Medford,MA,US,42.42,-71.13
2163,STANDARD,Boston,MA,US,42.37,-71.12
2169,STANDARD,Quincy,MA,US,42.26,-71
2170,STANDARD,Quincy,MA,US,42.27,-71.02
2171,STANDARD,Quincy,MA,US,42.29,-71.02
2176,STANDARD,Melrose,MA,US,42.45,-71.05
2180,STANDARD,Stoneham,MA,US,42.47,-71.09
2184,STANDARD,Braintree,MA,US,42.2,-71
2185,PO BOX,Braintree,MA,US,42.2,-71
2186,STANDARD,Milton,MA,US,42.24,-71.08
2187,PO BOX,Milton Village,MA,US,42.26,-71.08
2188,STANDARD,Weymouth,MA,US,42.2,-70.96
2189,STANDARD,East Weymouth,MA,US,42.2,-70.94
2190,STANDARD,South Weymouth,MA,US,42.17,-70.95
2191,STANDARD,North Weymouth,MA,US,42.24,-70.94
2196,PO BOX,Boston,MA,US,42.35,-71.06
2199,STANDARD,Boston,MA,US,42.35,-71.08
2201,UNIQUE,Boston,MA,US,42.35,-71.06
2203,STANDARD,Boston,MA,US,42.36,-71.06
2204,UNIQUE,Boston,MA,US,42.35,-71.06
2205,PO BOX,Boston,MA,US,42.35,-71.06
2206,UNIQUE,Boston,MA,US,42.35,-71.06
2207,UNIQUE,Boston,MA,US,42.35,-71.05
2210,STANDARD,Boston,MA,US,42.35,-71.04
2211,UNIQUE,Boston,MA,US,42.35,-71.06
2212,UNIQUE,Boston,MA,US,42.35,-71.06
2215,STANDARD,Boston,MA,US,42.35,-71.1
2216,UNIQUE,Boston,MA,US,42.34,-71.07
2217,UNIQUE,Boston,MA,US,42.35,-71.06
2222,STANDARD,Boston,MA,US,42.35,-71.06
2228,PO BOX,East Boston,MA,US,42.35,-71.06
2238,PO BOX,Cambridge,MA,US,42.37,-71.11
2239,UNIQUE,Cambridge,MA,US,42.36,-71.1
2241,UNIQUE,Boston,MA,US,42.35,-71.06
2266,UNIQUE,Boston,MA,US,42.35,-71.06
2269,PO BOX,Quincy,MA,US,42.26,-71
2283,STANDARD,Boston,MA,US,42.35,-71.06
2284,STANDARD,Boston,MA,US,42.35,-71.06
2293,UNIQUE,Boston,MA,US,42.35,-71.06
2295,UNIQUE,Boston,MA,US,42.35,-71.06
2297,UNIQUE,Boston,MA,US,42.35,-71.06
2298,PO BOX,Boston,MA,US,42.34,-71.05
2301,STANDARD,Brockton,MA,US,42.08,-71.02
2302,STANDARD,Brockton,MA,US,42.09,-71
2303,PO BOX,Brockton,MA,US,42.08,-71.02
2304,PO BOX,Brockton,MA,US,42.08,-71.02
2305,PO BOX,Brockton,MA,US,42.08,-71.02
2322,STANDARD,Avon,MA,US,42.13,-71.05
2324,STANDARD,Bridgewater,MA,US,41.98,-70.97
2325,UNIQUE,Bridgewater,MA,US,41.98,-70.97
2327,PO BOX,Bryantville,MA,US,42.06,-70.8
2330,STANDARD,Carver,MA,US,41.88,-70.76
2331,PO BOX,Duxbury,MA,US,42.04,-70.67
2332,STANDARD,Duxbury,MA,US,42.04,-70.67
2333,STANDARD,East Bridgewater,MA,US,42.03,-70.95
2334,PO BOX,Easton,MA,US,42.03,-71.1
2337,PO BOX,Elmwood,MA,US,42.01,-70.96
2338,STANDARD,Halifax,MA,US,41.98,-70.86
2339,STANDARD,Hanover,MA,US,42.11,-70.81
2340,UNIQUE,Hanover,MA,US,42.11,-70.81
2341,STANDARD,Hanson,MA,US,42.06,-70.85
2343,STANDARD,Holbrook,MA,US,42.14,-71
2344,UNIQUE,Middleboro,MA,US,41.86,-70.9
2345,PO BOX,Manomet,MA,US,41.92,-70.56
2346,STANDARD,Middleboro,MA,US,41.86,-70.9
2347,STANDARD,Lakeville,MA,US,41.85,-70.95
2348,UNIQUE,Lakeville,MA,US,41.86,-70.9
2349,UNIQUE,Middleboro,MA,US,41.86,-70.9
2350,PO BOX,Monponsett,MA,US,42.02,-70.84
2351,STANDARD,Abington,MA,US,42.11,-70.95
2355,PO BOX,North Carver,MA,US,41.91,-70.79
2356,STANDARD,North Easton,MA,US,42.05,-71.1
2357,UNIQUE,North Easton,MA,US,42.06,-71.08
2358,PO BOX,North Pembroke,MA,US,42.09,-70.78
2359,STANDARD,Pembroke,MA,US,42.06,-70.8
2360,STANDARD,Plymouth,MA,US,41.95,-70.66
2361,PO BOX,Plymouth,MA,US,41.95,-70.66
2362,PO BOX,Plymouth,MA,US,41.95,-70.66
2364,STANDARD,Kingston,MA,US,41.99,-70.71
2366,PO BOX,South Carver,MA,US,41.85,-70.66
2367,STANDARD,Plympton,MA,US,41.95,-70.81
2368,STANDARD,Randolph,MA,US,42.17,-71.05
2370,STANDARD,Rockland,MA,US,42.13,-70.91
2375,STANDARD,South Easton,MA,US,42.03,-71.1
2379,STANDARD,West Bridgewater,MA,US,42.01,-71
2381,PO BOX,White Horse Beach,MA,US,41.93,-70.59
2382,STANDARD,Whitman,MA,US,42.08,-70.93
2420,STANDARD,Lexington,MA,US,42.46,-71.22
2421,STANDARD,Lexington,MA,US,42.44,-71.23
2445,STANDARD,Brookline,MA,US,42.32,-71.14
2446,STANDARD,Brookline,MA,US,42.34,-71.12
2447,PO BOX,Brookline Village,MA,US,42.33,-71.13
2451,STANDARD,Waltham,MA,US,42.38,-71.24
2452,STANDARD,Waltham,MA,US,42.39,-71.22
2453,STANDARD,Waltham,MA,US,42.37,-71.24
2454,PO BOX,Waltham,MA,US,42.38,-71.24
2455,PO BOX,North Waltham,MA,US,42.39,-71.22
2456,PO BOX,New Town,MA,US,42.33,-71.2
2457,PO BOX,Babson Park,MA,US,42.3,-71.27
2458,STANDARD,Newton,MA,US,42.35,-71.19
2459,STANDARD,Newton Center,MA,US,42.31,-71.19
2460,STANDARD,Newtonville,MA,US,42.35,-71.2
2461,STANDARD,Newton Highlands,MA,US,42.32,-71.21
2462,STANDARD,Newton Lower Falls,MA,US,42.33,-71.26
2464,STANDARD,Newton Upper Falls,MA,US,42.31,-71.22
2465,STANDARD,West Newton,MA,US,42.35,-71.22
2466,STANDARD,Auburndale,MA,US,42.34,-71.24
2467,STANDARD,Chestnut Hill,MA,US,42.31,-71.16
2468,STANDARD,Waban,MA,US,42.32,-71.23
2471,PO BOX,Watertown,MA,US,42.36,-71.17
2472,STANDARD,Watertown,MA,US,42.37,-71.18
2474,STANDARD,Arlington,MA,US,42.42,-71.16
2475,PO BOX,Arlington Heights,MA,US,42.41,-71.18
2476,STANDARD,Arlington,MA,US,42.41,-71.16
2477,UNIQUE,Watertown,MA,US,42.36,-71.17
2478,STANDARD,Belmont,MA,US,42.39,-71.18
2479,PO BOX,Waverley,MA,US,42.39,-71.17
2481,STANDARD,Wellesley Hills,MA,US,42.31,-71.27
2482,STANDARD,Wellesley,MA,US,42.29,-71.3
2492,STANDARD,Needham,MA,US,42.28,-71.24
2493,STANDARD,Weston,MA,US,42.36,-71.3
2494,STANDARD,Needham Heights,MA,US,42.3,-71.23
2495,PO BOX,Nonantum,MA,US,42.33,-71.2
2532,STANDARD,Buzzards Bay,MA,US,41.75,-70.61
2534,PO BOX,Cataumet,MA,US,41.66,-70.61
2535,STANDARD,Chilmark,MA,US,41.34,-70.74
2536,STANDARD,East Falmouth,MA,US,41.56,-70.55
2537,STANDARD,East Sandwich,MA,US,41.73,-70.43
2538,STANDARD,East Wareham,MA,US,41.78,-70.65
2539,STANDARD,Edgartown,MA,US,41.38,-70.53
2540,STANDARD,Falmouth,MA,US,41.56,-70.62
2541,PO BOX,Falmouth,MA,US,41.54,-70.6
2542,STANDARD,Buzzards Bay,MA,US,41.71,-70.55
2543,STANDARD,Woods Hole,MA,US,41.52,-70.66
2552,PO BOX,Menemsha,MA,US,41.34,-70.73
2553,PO BOX,Monument Beach,MA,US,41.71,-70.62
2554,STANDARD,Nantucket,MA,US,41.27,-70.1
2556,STANDARD,North Falmouth,MA,US,41.64,-70.63
2557,STANDARD,Oak Bluffs,MA,US,41.45,-70.56
2558,PO BOX,Onset,MA,US,41.74,-70.66
2559,STANDARD,Pocasset,MA,US,41.69,-70.63
2561,PO BOX,Sagamore,MA,US,41.77,-70.53
2562,STANDARD,Sagamore Beach,MA,US,41.79,-70.53
2563,STANDARD,Sandwich,MA,US,41.75,-70.49
2564,PO BOX,Siasconset,MA,US,41.27,-70
2565,PO BOX,Silver Beach,MA,US,41.63,-70.64
2568,STANDARD,Vineyard Haven,MA,US,41.45,-70.6
2571,STANDARD,Wareham,MA,US,41.76,-70.71
2573,PO BOX,West Chop,MA,US,41.45,-70.6
2574,PO BOX,West Falmouth,MA,US,41.6,-70.64
2575,PO BOX,West Tisbury,MA,US,41.38,-70.67
2576,STANDARD,West Wareham,MA,US,41.78,-70.75
2584,PO BOX,Nantucket,MA,US,41.26,-70.01
2601,STANDARD,Hyannis,MA,US,41.65,-70.29
2630,STANDARD,Barnstable,MA,US,41.7,-70.3
2631,STANDARD,Brewster,MA,US,41.76,-70.08
2632,STANDARD,Centerville,MA,US,41.66,-70.34
2633,STANDARD,Chatham,MA,US,41.67,-69.96
2634,PO BOX,Centerville,MA,US,41.66,-70.34
2635,STANDARD,Cotuit,MA,US,41.62,-70.44
2636,STANDARD,Centerville,MA,US,41.64,-70.34
2637,PO BOX,Cummaquid,MA,US,41.71,-70.27
2638,STANDARD,Dennis,MA,US,41.73,-70.2
2639,STANDARD,Dennis Port,MA,US,41.66,-70.13
2641,PO BOX,East Dennis,MA,US,41.75,-70.15
2642,STANDARD,Eastham,MA,US,41.83,-69.96
2643,PO BOX,East Orleans,MA,US,41.8,-69.94
2644,STANDARD,Forestdale,MA,US,41.68,-70.5
2645,STANDARD,Harwich,MA,US,41.69,-70.07
2646,STANDARD,Harwich Port,MA,US,41.67,-70.07
2647,PO BOX,Hyannis Port,MA,US,41.63,-70.31
2648,STANDARD,Marstons Mills,MA,US,41.67,-70.4
2649,STANDARD,Mashpee,MA,US,41.65,-70.48
2650,STANDARD,North Chatham,MA,US,41.7,-69.95
2651,PO BOX,North Eastham,MA,US,41.87,-70
2652,PO BOX,North Truro,MA,US,42.04,-70.09
2653,STANDARD,Orleans,MA,US,41.79,-70
2655,STANDARD,Osterville,MA,US,41.62,-70.38
2657,STANDARD,Provincetown,MA,US,42.06,-70.2
2659,STANDARD,South Chatham,MA,US,41.68,-70.02
2660,STANDARD,South Dennis,MA,US,41.7,-70.15
2661,PO BOX,South Harwich,MA,US,41.67,-70.04
2662,PO BOX,South Orleans,MA,US,41.75,-69.99
2663,PO BOX,South Wellfleet,MA,US,41.89,-70.01
2664,STANDARD,South Yarmouth,MA,US,41.67,-70.2
2666,PO BOX,Truro,MA,US,42,-70.06
2667,STANDARD,Wellfleet,MA,US,41.93,-70.03
2668,STANDARD,West Barnstable,MA,US,41.7,-70.37
2669,PO BOX,West Chatham,MA,US,41.68,-69.99
2670,STANDARD,West Dennis,MA,US,41.66,-70.16
2671,STANDARD,West Harwich,MA,US,41.67,-70.11
2672,PO BOX,West Hyannisport,MA,US,41.64,-70.31
2673,STANDARD,West Yarmouth,MA,US,41.65,-70.24
2675,STANDARD,Yarmouth Port,MA,US,41.7,-70.22
2702,STANDARD,Assonet,MA,US,41.78,-71.06
2703,STANDARD,Attleboro,MA,US,41.93,-71.29
2712,PO BOX,Chartley,MA,US,41.97,-71.18
2713,PO BOX,Cuttyhunk,MA,US,41.44,-70.9
2714,PO BOX,Dartmouth,MA,US,41.56,-71
2715,STANDARD,Dighton,MA,US,41.82,-71.16
2717,STANDARD,East Freetown,MA,US,41.75,-70.97
2718,STANDARD,East Taunton,MA,US,41.87,-71.01
2719,STANDARD,Fairhaven,MA,US,41.63,-70.9
2720,STANDARD,Fall River,MA,US,41.73,-71.12
2721,STANDARD,Fall River,MA,US,41.68,-71.15
2722,PO BOX,Fall River,MA,US,41.71,-71.1
2723,STANDARD,Fall River,MA,US,41.69,-71.13
2724,STANDARD,Fall River,MA,US,41.68,-71.18
2725,STANDARD,Somerset,MA,US,41.72,-71.19
2726,STANDARD,Somerset,MA,US,41.73,-71.15
2738,STANDARD,Marion,MA,US,41.7,-70.76
2739,STANDARD,Mattapoisett,MA,US,41.66,-70.8
2740,STANDARD,New Bedford,MA,US,41.64,-70.94
2741,PO BOX,New Bedford,MA,US,41.66,-70.93
2742,PO BOX,New Bedford,MA,US,41.66,-70.93
2743,STANDARD,Acushnet,MA,US,41.68,-70.9
2744,STANDARD,New Bedford,MA,US,41.61,-70.91
2745,STANDARD,New Bedford,MA,US,41.7,-70.95
2746,STANDARD,New Bedford,MA,US,41.66,-70.93
2747,STANDARD,North Dartmouth,MA,US,41.64,-71
2748,STANDARD,South Dartmouth,MA,US,41.55,-70.98
2760,STANDARD,North Attleboro,MA,US,41.97,-71.33
2761,PO BOX,North Attleboro,MA,US,41.97,-71.33
2762,STANDARD,Plainville,MA,US,42,-71.33
2763,STANDARD,Attleboro Falls,MA,US,41.97,-71.31
2764,STANDARD,North Dighton,MA,US,41.85,-71.15
2766,STANDARD,Norton,MA,US,41.96,-71.18
2767,STANDARD,Raynham,MA,US,41.93,-71.04
2768,PO BOX,Raynham Center,MA,US,41.93,-71.04
2769,STANDARD,Rehoboth,MA,US,41.83,-71.26
2770,STANDARD,Rochester,MA,US,41.73,-70.81
2771,STANDARD,Seekonk,MA,US,41.81,-71.33
2777,STANDARD,Swansea,MA,US,41.75,-71.18
2779,STANDARD,Berkley,MA,US,41.85,-71.08
2780,STANDARD,Taunton,MA,US,41.9,-71.09
2783,UNIQUE,Taunton,MA,US,41.9,-71.09
2790,STANDARD,Westport,MA,US,41.66,-71.1
2791,PO BOX,Westport Point,MA,US,41.52,-71.07
2801,PO BOX,Adamsville,RI,US,41.51,-71.16
2802,PO BOX,Albion,RI,US,41.95,-71.46
2804,STANDARD,Ashaway,RI,US,41.42,-71.78
2806,STANDARD,Barrington,RI,US,41.73,-71.31
2807,PO BOX,Block Island,RI,US,41.16,-71.58
2808,STANDARD,Bradford,RI,US,41.39,-71.75
2809,STANDARD,Bristol,RI,US,41.67,-71.27
2812,STANDARD,Carolina,RI,US,41.47,-71.64
2813,STANDARD,Charlestown,RI,US,41.38,-71.65
2814,STANDARD,Chepachet,RI,US,41.91,-71.7
2815,STANDARD,Clayville,RI,US,41.77,-71.66
2816,STANDARD,Coventry,RI,US,41.68,-71.66
2817,STANDARD,West Greenwich,RI,US,41.63,-71.65
2818,STANDARD,East Greenwich,RI,US,41.63,-71.5
2822,STANDARD,Exeter,RI,US,41.56,-71.68
2823,PO BOX,Fiskeville,RI,US,41.73,-71.54
2824,PO BOX,Forestdale,RI,US,41.97,-71.55
2825,STANDARD,Foster,RI,US,41.85,-71.76
2826,PO BOX,Glendale,RI,US,41.98,-71.65
2827,STANDARD,Greene,RI,US,41.69,-71.74
2828,STANDARD,Greenville,RI,US,41.87,-71.55
2829,PO BOX,Harmony,RI,US,41.88,-71.61
2830,STANDARD,Harrisville,RI,US,41.96,-71.67
2831,STANDARD,Hope,RI,US,41.75,-71.56
2832,STANDARD,Hope Valley,RI,US,41.51,-71.72
2833,STANDARD,Hopkinton,RI,US,41.48,-71.77
2835,STANDARD,Jamestown,RI,US,41.48,-71.36
2836,STANDARD,Kenyon,RI,US,41.45,-71.62
2837,STANDARD,Little Compton,RI,US,41.5,-71.16
2838,STANDARD,Manville,RI,US,41.96,-71.47
2839,STANDARD,Mapleville,RI,US,41.94,-71.64
2840,STANDARD,Newport,RI,US,41.47,-71.3
2841,STANDARD,Newport,RI,US,41.51,-71.33
2842,STANDARD,Middletown,RI,US,41.51,-71.27
2852,STANDARD,North Kingstown,RI,US,41.55,-71.46
2854,STANDARD,North Kingstown,RI,US,41.59,-71.45
2857,STANDARD,North Scituate,RI,US,41.83,-71.63
2858,STANDARD,Oakland,RI,US,41.97,-71.65
2859,STANDARD,Pascoag,RI,US,41.95,-71.7
2860,STANDARD,Pawtucket,RI,US,41.87,-71.37
2861,STANDARD,Pawtucket,RI,US,41.88,-71.35
2862,PO BOX,Pawtucket,RI,US,41.87,-71.37
2863,STANDARD,Central Falls,RI,US,41.89,-71.39
2864,STANDARD,Cumberland,RI,US,41.94,-71.41
2865,STANDARD,Lincoln,RI,US,41.91,-71.45
2871,STANDARD,Portsmouth,RI,US,41.6,-71.25
2872,PO BOX,Prudence Island,RI,US,41.6,-71.31
2873,PO BOX,Rockville,RI,US,41.53,-71.78
2874,STANDARD,Saunderstown,RI,US,41.51,-71.44
2875,STANDARD,Shannock,RI,US,41.46,-71.64
2876,STANDARD,Slatersville,RI,US,41.99,-71.59
2877,STANDARD,Slocum,RI,US,41.52,-71.54
2878,STANDARD,Tiverton,RI,US,41.65,-71.2
2879,STANDARD,Wakefield,RI,US,41.45,-71.51
2880,PO BOX,Wakefield,RI,US,41.45,-71.51
2881,STANDARD,Kingston,RI,US,41.48,-71.52
2882,STANDARD,Narragansett,RI,US,41.39,-71.48
2883,PO BOX,Peace Dale,RI,US,41.45,-71.5
2885,STANDARD,Warren,RI,US,41.72,-71.26
2886,STANDARD,Warwick,RI,US,41.7,-71.46
2887,PO BOX,Warwick,RI,US,41.7,-71.42
2888,STANDARD,Warwick,RI,US,41.75,-71.41
2889,STANDARD,Warwick,RI,US,41.7,-71.42
2891,STANDARD,Westerly,RI,US,41.37,-71.81
2892,STANDARD,West Kingston,RI,US,41.5,-71.59
2893,STANDARD,West Warwick,RI,US,41.69,-71.51
2894,STANDARD,Wood River Junction,RI,US,41.45,-71.7
2895,STANDARD,Woonsocket,RI,US,41.99,-71.5
2896,STANDARD,North Smithfield,RI,US,41.95,-71.55
2898,STANDARD,Wyoming,RI,US,41.52,-71.67
2901,PO BOX,Providence,RI,US,41.82,-71.41
2902,UNIQUE,Providence,RI,US,41.82,-71.41
2903,STANDARD,Providence,RI,US,41.82,-71.41
2904,STANDARD,Providence,RI,US,41.86,-71.44
2905,STANDARD,Providence,RI,US,41.78,-71.4
2906,STANDARD,Providence,RI,US,41.84,-71.39
2907,STANDARD,Providence,RI,US,41.8,-71.42
2908,STANDARD,Providence,RI,US,41.84,-71.44
2909,STANDARD,Providence,RI,US,41.82,-71.45
2910,STANDARD,Cranston,RI,US,41.77,-71.44
2911,STANDARD,North Providence,RI,US,41.85,-71.47
2912,UNIQUE,Providence,RI,US,41.83,-71.4
2914,STANDARD,East Providence,RI,US,41.81,-71.37
2915,STANDARD,Riverside,RI,US,41.77,-71.35
2916,STANDARD,Rumford,RI,US,41.84,-71.35
2917,STANDARD,Smithfield,RI,US,41.9,-71.53
2918,UNIQUE,Providence,RI,US,41.82,-71.41
